img_path,mask_path,dice
crop_train/amos_0507_43_MRI_abdomen_liver.png,crop_train_mask/amos_0507_43_MRI_abdomen_liver.png,0.45454545454545453
crop_train/amos_0571_51_MRI_abdomen_liver.png,crop_train_mask/amos_0571_51_MRI_abdomen_liver.png,0.3684210526315789
crop_train/amos_0550_50_MRI_abdomen_liver.png,crop_train_mask/amos_0550_50_MRI_abdomen_liver.png,0.35
crop_train/amos_0571_44_MRI_abdomen_liver.png,crop_train_mask/amos_0571_44_MRI_abdomen_liver.png,0.4
crop_train/amos_0595_48_MRI_abdomen_liver.png,crop_train_mask/amos_0595_48_MRI_abdomen_liver.png,0.4878048780487805
crop_train/amos_0540_48_MRI_abdomen_liver.png,crop_train_mask/amos_0540_48_MRI_abdomen_liver.png,0.37037037037037035
crop_train/amos_0549_176_MRI_abdomen_liver.png,crop_train_mask/amos_0549_176_MRI_abdomen_liver.png,0.3181818181818182
crop_train/amos_0584_40_MRI_abdomen_liver.png,crop_train_mask/amos_0584_40_MRI_abdomen_liver.png,0.45454545454545453
crop_train/amos_0585_41_MRI_abdomen_liver.png,crop_train_mask/amos_0585_41_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0585_18_MRI_abdomen_liver.png,crop_train_mask/amos_0585_18_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0586_188_MRI_abdomen_liver.png,crop_train_mask/amos_0586_188_MRI_abdomen_liver.png,0.32
crop_train/amos_0514_199_MRI_abdomen_liver.png,crop_train_mask/amos_0514_199_MRI_abdomen_liver.png,0.425531914893617
crop_train/amos_0591_41_MRI_abdomen_liver.png,crop_train_mask/amos_0591_41_MRI_abdomen_liver.png,0.4
crop_train/amos_0545_212_MRI_abdomen_liver.png,crop_train_mask/amos_0545_212_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0599_48_MRI_abdomen_liver.png,crop_train_mask/amos_0599_48_MRI_abdomen_liver.png,0.36363636363636365
crop_train/amos_0586_192_MRI_abdomen_liver.png,crop_train_mask/amos_0586_192_MRI_abdomen_liver.png,0.41379310344827586
crop_train/amos_0517_85_MRI_abdomen_liver.png,crop_train_mask/amos_0517_85_MRI_abdomen_liver.png,0.5384615384615384
crop_train/amos_0541_48_MRI_abdomen_liver.png,crop_train_mask/amos_0541_48_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0550_56_MRI_abdomen_liver.png,crop_train_mask/amos_0550_56_MRI_abdomen_liver.png,0.37209302325581395
crop_train/amos_0555_60_MRI_abdomen_liver.png,crop_train_mask/amos_0555_60_MRI_abdomen_liver.png,0.3448275862068966
crop_train/amos_0538_46_MRI_abdomen_liver.png,crop_train_mask/amos_0538_46_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0550_55_MRI_abdomen_liver.png,crop_train_mask/amos_0550_55_MRI_abdomen_liver.png,0.3181818181818182
crop_train/amos_0587_42_MRI_abdomen_liver.png,crop_train_mask/amos_0587_42_MRI_abdomen_liver.png,0.35555555555555557
crop_train/amos_0510_167_MRI_abdomen_liver.png,crop_train_mask/amos_0510_167_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0554_274_MRI_abdomen_liver.png,crop_train_mask/amos_0554_274_MRI_abdomen_liver.png,0.36363636363636365
crop_train/amos_0517_82_MRI_abdomen_liver.png,crop_train_mask/amos_0517_82_MRI_abdomen_liver.png,0.4166666666666667
crop_train/amos_0514_179_MRI_abdomen_liver.png,crop_train_mask/amos_0514_179_MRI_abdomen_liver.png,0.32
crop_train/amos_0590_277_MRI_abdomen_liver.png,crop_train_mask/amos_0590_277_MRI_abdomen_liver.png,0.5555555555555556
crop_train/amos_0540_69_MRI_abdomen_liver.png,crop_train_mask/amos_0540_69_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0514_207_MRI_abdomen_liver.png,crop_train_mask/amos_0514_207_MRI_abdomen_liver.png,0.42857142857142855
crop_train/amos_0584_53_MRI_abdomen_liver.png,crop_train_mask/amos_0584_53_MRI_abdomen_liver.png,0.358974358974359
crop_train/amos_0510_180_MRI_abdomen_liver.png,crop_train_mask/amos_0510_180_MRI_abdomen_liver.png,0.38461538461538464
crop_train/amos_0592_266_MRI_abdomen_liver.png,crop_train_mask/amos_0592_266_MRI_abdomen_liver.png,0.37209302325581395
crop_train/amos_0510_174_MRI_abdomen_liver.png,crop_train_mask/amos_0510_174_MRI_abdomen_liver.png,0.4166666666666667
crop_train/amos_0554_273_MRI_abdomen_liver.png,crop_train_mask/amos_0554_273_MRI_abdomen_liver.png,0.4
crop_train/amos_0517_84_MRI_abdomen_liver.png,crop_train_mask/amos_0517_84_MRI_abdomen_liver.png,0.37037037037037035
crop_train/amos_0554_252_MRI_abdomen_liver.png,crop_train_mask/amos_0554_252_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0599_45_MRI_abdomen_liver.png,crop_train_mask/amos_0599_45_MRI_abdomen_liver.png,0.34146341463414637
crop_train/amos_0510_185_MRI_abdomen_liver.png,crop_train_mask/amos_0510_185_MRI_abdomen_liver.png,0.3673469387755102
crop_train/amos_0550_57_MRI_abdomen_liver.png,crop_train_mask/amos_0550_57_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0591_50_MRI_abdomen_liver.png,crop_train_mask/amos_0591_50_MRI_abdomen_liver.png,0.35555555555555557
crop_train/amos_0600_61_MRI_abdomen_liver.png,crop_train_mask/amos_0600_61_MRI_abdomen_liver.png,0.35
crop_train/amos_0570_36_MRI_abdomen_liver.png,crop_train_mask/amos_0570_36_MRI_abdomen_liver.png,0.34285714285714286
crop_train/amos_0547_59_MRI_abdomen_liver.png,crop_train_mask/amos_0547_59_MRI_abdomen_liver.png,0.46511627906976744
crop_train/amos_0554_292_MRI_abdomen_liver.png,crop_train_mask/amos_0554_292_MRI_abdomen_liver.png,0.32
crop_train/amos_0585_40_MRI_abdomen_liver.png,crop_train_mask/amos_0585_40_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0555_45_MRI_abdomen_liver.png,crop_train_mask/amos_0555_45_MRI_abdomen_liver.png,0.3783783783783784
crop_train/amos_0510_169_MRI_abdomen_liver.png,crop_train_mask/amos_0510_169_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0510_179_MRI_abdomen_liver.png,crop_train_mask/amos_0510_179_MRI_abdomen_liver.png,0.32653061224489793
crop_train/amos_0570_38_MRI_abdomen_liver.png,crop_train_mask/amos_0570_38_MRI_abdomen_liver.png,0.3684210526315789
crop_train/amos_0555_51_MRI_abdomen_liver.png,crop_train_mask/amos_0555_51_MRI_abdomen_liver.png,0.42857142857142855
crop_train/amos_0594_252_MRI_abdomen_liver.png,crop_train_mask/amos_0594_252_MRI_abdomen_liver.png,0.5
crop_train/amos_0546_62_MRI_abdomen_liver.png,crop_train_mask/amos_0546_62_MRI_abdomen_liver.png,0.34782608695652173
crop_train/amos_0552_42_MRI_abdomen_liver.png,crop_train_mask/amos_0552_42_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0514_198_MRI_abdomen_liver.png,crop_train_mask/amos_0514_198_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0545_203_MRI_abdomen_liver.png,crop_train_mask/amos_0545_203_MRI_abdomen_liver.png,0.41025641025641024
crop_train/amos_0554_282_MRI_abdomen_liver.png,crop_train_mask/amos_0554_282_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0540_65_MRI_abdomen_liver.png,crop_train_mask/amos_0540_65_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0586_194_MRI_abdomen_liver.png,crop_train_mask/amos_0586_194_MRI_abdomen_liver.png,0.47058823529411764
crop_train/amos_0546_43_MRI_abdomen_liver.png,crop_train_mask/amos_0546_43_MRI_abdomen_liver.png,0.3225806451612903
crop_train/amos_0554_318_MRI_abdomen_liver.png,crop_train_mask/amos_0554_318_MRI_abdomen_liver.png,0.47058823529411764
crop_train/amos_0554_310_MRI_abdomen_liver.png,crop_train_mask/amos_0554_310_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0591_55_MRI_abdomen_liver.png,crop_train_mask/amos_0591_55_MRI_abdomen_liver.png,0.32432432432432434
crop_train/amos_0584_51_MRI_abdomen_liver.png,crop_train_mask/amos_0584_51_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0517_64_MRI_abdomen_liver.png,crop_train_mask/amos_0517_64_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0554_319_MRI_abdomen_liver.png,crop_train_mask/amos_0554_319_MRI_abdomen_liver.png,0.42105263157894735
crop_train/amos_0517_83_MRI_abdomen_liver.png,crop_train_mask/amos_0517_83_MRI_abdomen_liver.png,0.6086956521739131
crop_train/amos_0540_57_MRI_abdomen_liver.png,crop_train_mask/amos_0540_57_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0514_201_MRI_abdomen_liver.png,crop_train_mask/amos_0514_201_MRI_abdomen_liver.png,0.4888888888888889
crop_train/amos_0547_56_MRI_abdomen_liver.png,crop_train_mask/amos_0547_56_MRI_abdomen_liver.png,0.43243243243243246
crop_train/amos_0554_264_MRI_abdomen_liver.png,crop_train_mask/amos_0554_264_MRI_abdomen_liver.png,0.375
crop_train/amos_0510_175_MRI_abdomen_liver.png,crop_train_mask/amos_0510_175_MRI_abdomen_liver.png,0.40816326530612246
crop_train/amos_0551_55_MRI_abdomen_liver.png,crop_train_mask/amos_0551_55_MRI_abdomen_liver.png,0.32432432432432434
crop_train/amos_0587_54_MRI_abdomen_liver.png,crop_train_mask/amos_0587_54_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0586_193_MRI_abdomen_liver.png,crop_train_mask/amos_0586_193_MRI_abdomen_liver.png,0.45714285714285713
crop_train/amos_0554_271_MRI_abdomen_liver.png,crop_train_mask/amos_0554_271_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0551_52_MRI_abdomen_liver.png,crop_train_mask/amos_0551_52_MRI_abdomen_liver.png,0.42105263157894735
crop_train/amos_0517_62_MRI_abdomen_liver.png,crop_train_mask/amos_0517_62_MRI_abdomen_liver.png,0.38461538461538464
crop_train/amos_0547_55_MRI_abdomen_liver.png,crop_train_mask/amos_0547_55_MRI_abdomen_liver.png,0.41025641025641024
crop_train/amos_0587_43_MRI_abdomen_liver.png,crop_train_mask/amos_0587_43_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0552_34_MRI_abdomen_liver.png,crop_train_mask/amos_0552_34_MRI_abdomen_liver.png,0.37209302325581395
crop_train/amos_0594_250_MRI_abdomen_liver.png,crop_train_mask/amos_0594_250_MRI_abdomen_liver.png,0.4444444444444444
crop_train/amos_0517_73_MRI_abdomen_liver.png,crop_train_mask/amos_0517_73_MRI_abdomen_liver.png,0.32
crop_train/amos_0507_54_MRI_abdomen_liver.png,crop_train_mask/amos_0507_54_MRI_abdomen_liver.png,0.4444444444444444
crop_train/amos_0600_60_MRI_abdomen_liver.png,crop_train_mask/amos_0600_60_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0587_52_MRI_abdomen_liver.png,crop_train_mask/amos_0587_52_MRI_abdomen_liver.png,0.35555555555555557
crop_train/amos_0555_47_MRI_abdomen_liver.png,crop_train_mask/amos_0555_47_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0540_42_MRI_abdomen_liver.png,crop_train_mask/amos_0540_42_MRI_abdomen_liver.png,0.32
crop_train/amos_0545_204_MRI_abdomen_liver.png,crop_train_mask/amos_0545_204_MRI_abdomen_liver.png,0.3888888888888889
crop_train/amos_0546_42_MRI_abdomen_liver.png,crop_train_mask/amos_0546_42_MRI_abdomen_liver.png,0.4
crop_train/amos_0517_78_MRI_abdomen_liver.png,crop_train_mask/amos_0517_78_MRI_abdomen_liver.png,0.4
crop_train/amos_0594_303_MRI_abdomen_liver.png,crop_train_mask/amos_0594_303_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0514_173_MRI_abdomen_liver.png,crop_train_mask/amos_0514_173_MRI_abdomen_liver.png,0.34285714285714286
crop_train/amos_0551_54_MRI_abdomen_liver.png,crop_train_mask/amos_0551_54_MRI_abdomen_liver.png,0.35294117647058826
crop_train/amos_0578_256_MRI_abdomen_liver.png,crop_train_mask/amos_0578_256_MRI_abdomen_liver.png,0.36363636363636365
crop_train/amos_0599_43_MRI_abdomen_liver.png,crop_train_mask/amos_0599_43_MRI_abdomen_liver.png,0.4444444444444444
crop_train/amos_0510_176_MRI_abdomen_liver.png,crop_train_mask/amos_0510_176_MRI_abdomen_liver.png,0.43137254901960786
crop_train/amos_0549_178_MRI_abdomen_liver.png,crop_train_mask/amos_0549_178_MRI_abdomen_liver.png,0.3018867924528302
crop_train/amos_0540_43_MRI_abdomen_liver.png,crop_train_mask/amos_0540_43_MRI_abdomen_liver.png,0.35714285714285715
crop_train/amos_0571_42_MRI_abdomen_liver.png,crop_train_mask/amos_0571_42_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0540_56_MRI_abdomen_liver.png,crop_train_mask/amos_0540_56_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0507_50_MRI_abdomen_liver.png,crop_train_mask/amos_0507_50_MRI_abdomen_liver.png,0.34285714285714286
crop_train/amos_0590_310_MRI_abdomen_liver.png,crop_train_mask/amos_0590_310_MRI_abdomen_liver.png,0.3225806451612903
crop_train/amos_0554_266_MRI_abdomen_liver.png,crop_train_mask/amos_0554_266_MRI_abdomen_liver.png,0.375
crop_train/amos_0517_76_MRI_abdomen_liver.png,crop_train_mask/amos_0517_76_MRI_abdomen_liver.png,0.3870967741935484
crop_train/amos_0600_55_MRI_abdomen_liver.png,crop_train_mask/amos_0600_55_MRI_abdomen_liver.png,0.34146341463414637
crop_train/amos_0547_62_MRI_abdomen_liver.png,crop_train_mask/amos_0547_62_MRI_abdomen_liver.png,0.42857142857142855
crop_train/amos_0586_230_MRI_abdomen_liver.png,crop_train_mask/amos_0586_230_MRI_abdomen_liver.png,0.3783783783783784
crop_train/amos_0545_172_MRI_abdomen_liver.png,crop_train_mask/amos_0545_172_MRI_abdomen_liver.png,0.4375
crop_train/amos_0517_67_MRI_abdomen_liver.png,crop_train_mask/amos_0517_67_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0554_316_MRI_abdomen_liver.png,crop_train_mask/amos_0554_316_MRI_abdomen_liver.png,0.32
crop_train/amos_0592_274_MRI_abdomen_liver.png,crop_train_mask/amos_0592_274_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0554_317_MRI_abdomen_liver.png,crop_train_mask/amos_0554_317_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0550_54_MRI_abdomen_liver.png,crop_train_mask/amos_0550_54_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0517_75_MRI_abdomen_liver.png,crop_train_mask/amos_0517_75_MRI_abdomen_liver.png,0.4
crop_train/amos_0507_58_MRI_abdomen_liver.png,crop_train_mask/amos_0507_58_MRI_abdomen_liver.png,0.5365853658536586
crop_train/amos_0571_54_MRI_abdomen_liver.png,crop_train_mask/amos_0571_54_MRI_abdomen_liver.png,0.3225806451612903
crop_train/amos_0517_70_MRI_abdomen_liver.png,crop_train_mask/amos_0517_70_MRI_abdomen_liver.png,0.3225806451612903
crop_train/amos_0570_37_MRI_abdomen_liver.png,crop_train_mask/amos_0570_37_MRI_abdomen_liver.png,0.358974358974359
crop_train/amos_0591_54_MRI_abdomen_liver.png,crop_train_mask/amos_0591_54_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0578_261_MRI_abdomen_liver.png,crop_train_mask/amos_0578_261_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0592_267_MRI_abdomen_liver.png,crop_train_mask/amos_0592_267_MRI_abdomen_liver.png,0.37209302325581395
crop_train/amos_0510_178_MRI_abdomen_liver.png,crop_train_mask/amos_0510_178_MRI_abdomen_liver.png,0.3137254901960784
crop_train/amos_0586_201_MRI_abdomen_liver.png,crop_train_mask/amos_0586_201_MRI_abdomen_liver.png,0.4888888888888889
crop_train/amos_0538_48_MRI_abdomen_liver.png,crop_train_mask/amos_0538_48_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0546_41_MRI_abdomen_liver.png,crop_train_mask/amos_0546_41_MRI_abdomen_liver.png,0.47058823529411764
crop_train/amos_0517_81_MRI_abdomen_liver.png,crop_train_mask/amos_0517_81_MRI_abdomen_liver.png,0.42424242424242425
crop_train/amos_0556_47_MRI_abdomen_liver.png,crop_train_mask/amos_0556_47_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0552_45_MRI_abdomen_liver.png,crop_train_mask/amos_0552_45_MRI_abdomen_liver.png,0.36363636363636365
crop_train/amos_0593_52_MRI_abdomen_liver.png,crop_train_mask/amos_0593_52_MRI_abdomen_liver.png,0.3125
crop_train/amos_0554_289_MRI_abdomen_liver.png,crop_train_mask/amos_0554_289_MRI_abdomen_liver.png,0.43478260869565216
crop_train/amos_0591_40_MRI_abdomen_liver.png,crop_train_mask/amos_0591_40_MRI_abdomen_liver.png,0.4
crop_train/amos_0522_56_MRI_abdomen_liver.png,crop_train_mask/amos_0522_56_MRI_abdomen_liver.png,0.4
crop_train/amos_0556_42_MRI_abdomen_liver.png,crop_train_mask/amos_0556_42_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0540_55_MRI_abdomen_liver.png,crop_train_mask/amos_0540_55_MRI_abdomen_liver.png,0.375
crop_train/amos_0586_229_MRI_abdomen_liver.png,crop_train_mask/amos_0586_229_MRI_abdomen_liver.png,0.3125
crop_train/amos_0570_49_MRI_abdomen_liver.png,crop_train_mask/amos_0570_49_MRI_abdomen_liver.png,0.4444444444444444
crop_train/amos_0517_87_MRI_abdomen_liver.png,crop_train_mask/amos_0517_87_MRI_abdomen_liver.png,0.36363636363636365
crop_train/amos_0510_177_MRI_abdomen_liver.png,crop_train_mask/amos_0510_177_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0514_177_MRI_abdomen_liver.png,crop_train_mask/amos_0514_177_MRI_abdomen_liver.png,0.32
crop_train/amos_0571_48_MRI_abdomen_liver.png,crop_train_mask/amos_0571_48_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0547_64_MRI_abdomen_liver.png,crop_train_mask/amos_0547_64_MRI_abdomen_liver.png,0.3181818181818182
crop_train/amos_0555_58_MRI_abdomen_liver.png,crop_train_mask/amos_0555_58_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0570_35_MRI_abdomen_liver.png,crop_train_mask/amos_0570_35_MRI_abdomen_liver.png,0.34285714285714286
crop_train/amos_0554_272_MRI_abdomen_liver.png,crop_train_mask/amos_0554_272_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0599_32_MRI_abdomen_liver.png,crop_train_mask/amos_0599_32_MRI_abdomen_liver.png,0.35714285714285715
crop_train/amos_0584_52_MRI_abdomen_liver.png,crop_train_mask/amos_0584_52_MRI_abdomen_liver.png,0.4
crop_train/amos_0554_260_MRI_abdomen_liver.png,crop_train_mask/amos_0554_260_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0517_80_MRI_abdomen_liver.png,crop_train_mask/amos_0517_80_MRI_abdomen_liver.png,0.4375
crop_train/amos_0550_51_MRI_abdomen_liver.png,crop_train_mask/amos_0550_51_MRI_abdomen_liver.png,0.3125
crop_train/amos_0546_45_MRI_abdomen_liver.png,crop_train_mask/amos_0546_45_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0554_269_MRI_abdomen_liver.png,crop_train_mask/amos_0554_269_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0585_56_MRI_abdomen_liver.png,crop_train_mask/amos_0585_56_MRI_abdomen_liver.png,0.3125
crop_train/amos_0592_268_MRI_abdomen_liver.png,crop_train_mask/amos_0592_268_MRI_abdomen_liver.png,0.3111111111111111
crop_train/amos_0554_277_MRI_abdomen_liver.png,crop_train_mask/amos_0554_277_MRI_abdomen_liver.png,0.42105263157894735
crop_train/amos_0547_54_MRI_abdomen_liver.png,crop_train_mask/amos_0547_54_MRI_abdomen_liver.png,0.4
crop_train/amos_0552_33_MRI_abdomen_liver.png,crop_train_mask/amos_0552_33_MRI_abdomen_liver.png,0.3829787234042553
crop_train/amos_0514_197_MRI_abdomen_liver.png,crop_train_mask/amos_0514_197_MRI_abdomen_liver.png,0.391304347826087
crop_train/amos_0586_234_MRI_abdomen_liver.png,crop_train_mask/amos_0586_234_MRI_abdomen_liver.png,0.3225806451612903
crop_train/amos_0508_201_MRI_abdomen_liver.png,crop_train_mask/amos_0508_201_MRI_abdomen_liver.png,0.32
crop_train/amos_0570_51_MRI_abdomen_liver.png,crop_train_mask/amos_0570_51_MRI_abdomen_liver.png,0.5
crop_train/amos_0530_44_MRI_abdomen_liver.png,crop_train_mask/amos_0530_44_MRI_abdomen_liver.png,0.3888888888888889
crop_train/amos_0554_270_MRI_abdomen_liver.png,crop_train_mask/amos_0554_270_MRI_abdomen_liver.png,0.34782608695652173
crop_train/amos_0541_47_MRI_abdomen_liver.png,crop_train_mask/amos_0541_47_MRI_abdomen_liver.png,0.3684210526315789
crop_train/amos_0517_63_MRI_abdomen_liver.png,crop_train_mask/amos_0517_63_MRI_abdomen_liver.png,0.4
crop_train/amos_0514_206_MRI_abdomen_liver.png,crop_train_mask/amos_0514_206_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0545_210_MRI_abdomen_liver.png,crop_train_mask/amos_0545_210_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0517_72_MRI_abdomen_liver.png,crop_train_mask/amos_0517_72_MRI_abdomen_liver.png,0.3448275862068966
crop_train/amos_0554_285_MRI_abdomen_liver.png,crop_train_mask/amos_0554_285_MRI_abdomen_liver.png,0.38095238095238093
crop_train/amos_0554_287_MRI_abdomen_liver.png,crop_train_mask/amos_0554_287_MRI_abdomen_liver.png,0.34782608695652173
crop_train/amos_0571_43_MRI_abdomen_liver.png,crop_train_mask/amos_0571_43_MRI_abdomen_liver.png,0.41379310344827586
crop_train/amos_0600_57_MRI_abdomen_liver.png,crop_train_mask/amos_0600_57_MRI_abdomen_liver.png,0.32558139534883723
crop_train/amos_0590_278_MRI_abdomen_liver.png,crop_train_mask/amos_0590_278_MRI_abdomen_liver.png,0.4
crop_train/amos_0530_50_MRI_abdomen_liver.png,crop_train_mask/amos_0530_50_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0544_40_MRI_abdomen_liver.png,crop_train_mask/amos_0544_40_MRI_abdomen_liver.png,0.3125
crop_train/amos_0578_255_MRI_abdomen_liver.png,crop_train_mask/amos_0578_255_MRI_abdomen_liver.png,0.46153846153846156
crop_train/amos_0586_222_MRI_abdomen_liver.png,crop_train_mask/amos_0586_222_MRI_abdomen_liver.png,0.3076923076923077
crop_train/amos_0554_268_MRI_abdomen_liver.png,crop_train_mask/amos_0554_268_MRI_abdomen_liver.png,0.42105263157894735
crop_train/amos_0594_295_MRI_abdomen_liver.png,crop_train_mask/amos_0594_295_MRI_abdomen_liver.png,0.3333333333333333
crop_train/amos_0600_62_MRI_abdomen_liver.png,crop_train_mask/amos_0600_62_MRI_abdomen_liver.png,0.3902439024390244
crop_train/amos_0544_45_MRI_abdomen_liver.png,crop_train_mask/amos_0544_45_MRI_abdomen_liver.png,0.30303030303030304
crop_train/amos_0530_42_MRI_abdomen_liver.png,crop_train_mask/amos_0530_42_MRI_abdomen_liver.png,0.5
crop_train/amos_0570_44_MRI_abdomen_liver.png,crop_train_mask/amos_0570_44_MRI_abdomen_liver.png,0.41025641025641024
crop_train/amos_0540_37_MRI_abdomen_liver.png,crop_train_mask/amos_0540_37_MRI_abdomen_liver.png,0.3157894736842105
crop_train/amos_0554_276_MRI_abdomen_liver.png,crop_train_mask/amos_0554_276_MRI_abdomen_liver.png,0.42105263157894735
